domain	intent	parallel	pattern
Spotify	CreatePlaylistWithName	-	añade una nueva lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una nueva lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una nueva lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una nueva lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongToPlaylist	-	guarda canción corriente
Spotify	AddSongToPlaylist	-	guarda pista corriente
Spotify	AddSongToPlaylist	-	guarda la canción corriente
Spotify	AddSongToPlaylist	-	guarda la pista corriente
Spotify	AddSongToPlaylist	-	guarda lo que se está reproduciendo a mi biblioteca
Spotify	AddSongToPlaylist	-	guarda lo que se está reproduciendo ahora a mi biblioteca
Spotify	AddSongToPlaylist	-	guarda esta canción
Spotify	AddSongToPlaylist	-	guarda esta pista
Spotify	AddSongToPlaylist	-	guarda esa canción
Spotify	AddSongToPlaylist	-	guarda esa pista
Spotify	SeekByTime	-	salta hasta segundo SPOTIFY.SLOT.SEEK_TIME
Spotify	SeekByTime	-	salta al segundo SPOTIFY.SLOT.SEEK_TIME
Spotify	SeekByTime	-	ve hasta segundo SPOTIFY.SLOT.SEEK_TIME
Spotify	SeekByTime	-	ve al segundo SPOTIFY.SLOT.SEEK_TIME
Spotify	ShuffleOnOff	-	activa barajar
Spotify	ShuffleOnOff	-	activa mezclar
Spotify	ShuffleOnOff	-	enciende barajar
Spotify	ShuffleOnOff	-	enciende mezclar
Spotify	ShuffleOnOff	-	desactiva barajar
Spotify	ShuffleOnOff	-	desactiva mezclar
Spotify	ShuffleOnOff	-	apaga barajar
Spotify	ShuffleOnOff	-	apaga mezclar
Spotify	RepeatOnOff	-	activa repetir
Spotify	RepeatOnOff	-	enciende repetir
Spotify	RepeatOnOff	-	desactiva repetir
Spotify	RepeatOnOff	-	apaga repetir
Spotify	ShowDencability	-	se puede bailar a esta canción
Spotify	ShowDencability	-	se puede bailar a esta pista
Spotify	ShowDencability	-	se puede bailar a esa canción
Spotify	ShowDencability	-	se puede bailar a esa pista
Spotify	ShowDencability	-	es esta canción buena para bailar
Spotify	ShowDencability	-	es esta pista buena para bailar
Spotify	ShowDencability	-	es esa canción buena para bailar
Spotify	ShowDencability	-	es esa pista buena para bailar
